,Unnamed: 0,_id,coc,con,brc,brn,OC,BCM,BC,MBC,SCA,SC,ST,year
1731,1731,62b0ba0f789189e900016674,2769,"J C T COLLEGE OF ENGINEERING AND TECHNOLOGY,PICHANUR (POST) , PICHANUR (VILLAGE),COIMBATORE DIST, PIN - 641105.",EC,ELECTRONICS AND COMMUNICATION ENGG.,88318.0,,101702.0,98199.0,96348.0,102049.0,,2018
1732,1732,62b0ba0f789189e90001666c,2769,"J C T COLLEGE OF ENGINEERING AND TECHNOLOGY,PICHANUR (POST) , PICHANUR (VILLAGE),COIMBATORE DIST, PIN - 641105.",EE,ELECTRICAL AND ELECTRONICS ENGG.,101365.0,,,,,,,2018
1733,1733,62b0ba0f789189e90001666d,2769,"J C T COLLEGE OF ENGINEERING AND TECHNOLOGY,PICHANUR (POST) , PICHANUR (VILLAGE),COIMBATORE DIST, PIN - 641105.",FD,FOOD TECHNOLOGY,48430.0,60271.0,88331.0,85990.0,,,,2018
1734,1734,62b0ba0f789189e900016675,2769,"J C T COLLEGE OF ENGINEERING AND TECHNOLOGY,PICHANUR (POST) , PICHANUR (VILLAGE),COIMBATORE DIST, PIN - 641105.",ME,MECHANICAL ENGINEERING,103286.0,,,,,,,2018
1735,1735,62b0ba0f789189e900016673,2769,"J C T COLLEGE OF ENGINEERING AND TECHNOLOGY,PICHANUR (POST) , PICHANUR (VILLAGE),COIMBATORE DIST, PIN - 641105.",PD,PETROCHEMICAL ENGINEERING,75311.0,75624.0,99248.0,86636.0,86846.0,103251.0,,2018
1736,1736,62b0ba0f789189e900016677,2769,"J C T COLLEGE OF ENGINEERING AND TECHNOLOGY,PICHANUR (POST) , PICHANUR (VILLAGE),COIMBATORE DIST, PIN - 641105.",PE,PETROLEUM ENGINEERING,72295.0,64920.0,81217.0,87851.0,,80621.0,91091.0,2018
1737,1737,62b0ba0f789189e900016678,2770,"STUDY WORLD COLLEGE OF ENGINEERING,1/2A-1 ALAGU NACHIAMMAN KOVIL ROAD,,COIMBATORE DIST, PIN - 641105.",CE,CIVIL ENGINEERING,83636.0,,,,,,,2018
1738,1738,62b0ba0f789189e900016676,2770,"STUDY WORLD COLLEGE OF ENGINEERING,1/2A-1 ALAGU NACHIAMMAN KOVIL ROAD,,COIMBATORE DIST, PIN - 641105.",CS,COMPUTER SCIENCE AND ENGG.,84403.0,,99645.0,,99484.0,,,2018
1739,1739,62b0ba0f789189e900016679,2770,"STUDY WORLD COLLEGE OF ENGINEERING,1/2A-1 ALAGU NACHIAMMAN KOVIL ROAD,,COIMBATORE DIST, PIN - 641105.",EC,ELECTRONICS AND COMMUNICATION ENGG.,102390.0,,,,,,,2018
1740,1740,62b0ba0f789189e90001667a,2770,"STUDY WORLD COLLEGE OF ENGINEERING,1/2A-1 ALAGU NACHIAMMAN KOVIL ROAD,,COIMBATORE DIST, PIN - 641105.",EE,ELECTRICAL AND ELECTRONICS ENGG.,99241.0,,,,,,,2018
1741,1741,62b0ba0f789189e90001667c,2770,"STUDY WORLD COLLEGE OF ENGINEERING,1/2A-1 ALAGU NACHIAMMAN KOVIL ROAD,,COIMBATORE DIST, PIN - 641105.",ME,MECHANICAL ENGINEERING,102861.0,,,,,,,2018
1742,1742,62b0ba0f789189e90001667b,2771,"DR.NALLINI INSTITUTE OF ENGINEERING AND TECHNOLOGY,DR.NALLINI NAGAR, PALANI BYE-PASS ROAD,,TIRUPPUR DIST, PIN - 638673.",CS,COMPUTER SCIENCE AND ENGG.,53757.0,,,,,,,2018
1743,1743,62b0ba0f789189e90001667d,2772,"C M S COLLEGE OF ENGINEERING AND TECHNOLOGY,APPACHIGOUNDENPATHY,,COIMBATORE DIST, PIN - 641032.",CE,CIVIL ENGINEERING,61315.0,,,,,,,2018
1744,1744,62b0ba0f789189e90001667e,2772,"C M S COLLEGE OF ENGINEERING AND TECHNOLOGY,APPACHIGOUNDENPATHY,,COIMBATORE DIST, PIN - 641032.",CS,COMPUTER SCIENCE AND ENGG.,97137.0,,,,,,,2018
1745,1745,62b0ba0f789189e90001667f,2772,"C M S COLLEGE OF ENGINEERING AND TECHNOLOGY,APPACHIGOUNDENPATHY,,COIMBATORE DIST, PIN - 641032.",EE,ELECTRICAL AND ELECTRONICS ENGG.,101195.0,,,,,,,2018
1746,1746,62b0ba0f789189e900016680,2772,"C M S COLLEGE OF ENGINEERING AND TECHNOLOGY,APPACHIGOUNDENPATHY,,COIMBATORE DIST, PIN - 641032.",ME,MECHANICAL ENGINEERING,102354.0,,,,,,,2018
1747,1747,62b0ba0f789189e900016681,2776,"RVS TECHNICAL CAMPUS - COIMBATORE,KUMARAN KOTTAM CAMPUS,,COIMBATORE DIST, PIN - 641402.",AG,AGRICULTURE ENGINEERING,31785.0,,45727.0,73171.0,55266.0,61044.0,,2018
1748,1748,62b0ba0f789189e900016682,2776,"RVS TECHNICAL CAMPUS - COIMBATORE,KUMARAN KOTTAM CAMPUS,,COIMBATORE DIST, PIN - 641402.",AU,AUTOMOBILE ENGINEERING,99998.0,,,,,,,2018
1749,1749,62b0ba0f789189e900016683,2776,"RVS TECHNICAL CAMPUS - COIMBATORE,KUMARAN KOTTAM CAMPUS,,COIMBATORE DIST, PIN - 641402.",CE,CIVIL ENGINEERING,90779.0,,,,,,,2018
1750,1750,62b0ba0f789189e900016684,2776,"RVS TECHNICAL CAMPUS - COIMBATORE,KUMARAN KOTTAM CAMPUS,,COIMBATORE DIST, PIN - 641402.",CS,COMPUTER SCIENCE AND ENGG.,101924.0,,,,,,,2018
1751,1751,62b0ba0f789189e900016685,2776,"RVS TECHNICAL CAMPUS - COIMBATORE,KUMARAN KOTTAM CAMPUS,,COIMBATORE DIST, PIN - 641402.",EC,ELECTRONICS AND COMMUNICATION ENGG.,103288.0,,,,,,,2018
1752,1752,62b0ba0f789189e900016686,2776,"RVS TECHNICAL CAMPUS - COIMBATORE,KUMARAN KOTTAM CAMPUS,,COIMBATORE DIST, PIN - 641402.",MC,MECHATRONICS,75054.0,,,,,,,2018
1753,1753,62b0ba0f789189e900016687,2776,"RVS TECHNICAL CAMPUS - COIMBATORE,KUMARAN KOTTAM CAMPUS,,COIMBATORE DIST, PIN - 641402.",ME,MECHANICAL ENGINEERING,96813.0,,,,,,,2018
1754,1754,62b0ba0f789189e900016688,3011,"UNIVERSITY COLLEGE OF ENGINEERING, TIRUCHIRAPPALLI,TRICHY,TIRUCHIRAPALLI DIST, PIN - 620024.",AU,AUTOMOBILE ENGINEERING,31697.0,34234.0,45786.0,54368.0,,69923.0,,2018
1755,1755,62b0ba0f789189e90001668a,3011,"UNIVERSITY COLLEGE OF ENGINEERING, TIRUCHIRAPPALLI,TRICHY,TIRUCHIRAPALLI DIST, PIN - 620024.",BT,BIO-TECHNOLOGY,14893.0,22673.0,18973.0,23363.0,55175.0,39829.0,,2018
1756,1756,62b0ba0f789189e900016689,3011,"UNIVERSITY COLLEGE OF ENGINEERING, TIRUCHIRAPPALLI,TRICHY,TIRUCHIRAPALLI DIST, PIN - 620024.",CE,CIVIL ENGINEERING,30346.0,44531.0,44503.0,53648.0,95660.0,58408.0,,2018
1757,1757,62b0ba0f789189e90001668c,3011,"UNIVERSITY COLLEGE OF ENGINEERING, TIRUCHIRAPPALLI,TRICHY,TIRUCHIRAPALLI DIST, PIN - 620024.",CS,COMPUTER SCIENCE AND ENGG.,14811.0,24166.0,21560.0,28182.0,47506.0,49954.0,89065.0,2018
1758,1758,62b0ba0f789189e90001668b,3011,"UNIVERSITY COLLEGE OF ENGINEERING, TIRUCHIRAPPALLI,TRICHY,TIRUCHIRAPALLI DIST, PIN - 620024.",EC,ELECTRONICS AND COMMUNICATION ENGG.,15813.0,23940.0,21039.0,28984.0,81111.0,37016.0,,2018
1759,1759,62b0ba0f789189e90001668d,3011,"UNIVERSITY COLLEGE OF ENGINEERING, TIRUCHIRAPPALLI,TRICHY,TIRUCHIRAPALLI DIST, PIN - 620024.",EE,ELECTRICAL AND ELECTRONICS ENGG.,26229.0,48725.0,33620.0,33950.0,82887.0,48463.0,46645.0,2018
1760,1760,62b0ba0f789189e90001668e,3011,"UNIVERSITY COLLEGE OF ENGINEERING, TIRUCHIRAPPALLI,TRICHY,TIRUCHIRAPALLI DIST, PIN - 620024.",IT,INFORMATION TECHNOLOGY,23474.0,31159.0,30848.0,32881.0,102359.0,60752.0,,2018
1761,1761,62b0ba0f789189e900016690,3011,"UNIVERSITY COLLEGE OF ENGINEERING, TIRUCHIRAPPALLI,TRICHY,TIRUCHIRAPALLI DIST, PIN - 620024.",ME,MECHANICAL ENGINEERING,20788.0,35145.0,30153.0,31709.0,52303.0,54600.0,49496.0,2018
1762,1762,62b0ba0f789189e90001668f,3011,"UNIVERSITY COLLEGE OF ENGINEERING, TIRUCHIRAPPALLI,TRICHY,TIRUCHIRAPALLI DIST, PIN - 620024.",PC,PETRO CHEMICAL TECHNOLOGY,24777.0,39323.0,29267.0,32745.0,84543.0,59427.0,72993.0,2018
1763,1763,62b0ba0f789189e900016692,3011,"UNIVERSITY COLLEGE OF ENGINEERING, TIRUCHIRAPPALLI,TRICHY,TIRUCHIRAPALLI DIST, PIN - 620024.",PH,PHARMACEUTICAL TECHNOLOGY,19107.0,39007.0,25609.0,28567.0,38685.0,46705.0,,2018
1764,1764,62b0ba0f789189e900016691,3011,"UNIVERSITY COLLEGE OF ENGINEERING, TIRUCHIRAPPALLI,TRICHY,TIRUCHIRAPALLI DIST, PIN - 620024.",XC,CIVIL ENGINEERING - TAMIL MEDIUM,71390.0,,89700.0,98712.0,83670.0,103451.0,,2018
1765,1765,62b0ba0f789189e900016693,3011,"UNIVERSITY COLLEGE OF ENGINEERING, TIRUCHIRAPPALLI,TRICHY,TIRUCHIRAPALLI DIST, PIN - 620024.",XM,MECHANICAL ENGINEERING - TAMIL MEDIUM,78735.0,87669.0,94116.0,83009.0,101240.0,90130.0,,2018
1766,1766,62b0ba0f789189e900016694,3016,"UNIVERSITY COLLEGE OF ENGINEERING, ARIYALUR,THELUR (POST) , KATHANKUDIKADU (VILLAGE),ARIYALUR DIST, PIN - 621704.",CE,CIVIL ENGINEERING,93780.0,,,103052.0,,,,2018
1767,1767,62b0ba0f789189e900016696,3016,"UNIVERSITY COLLEGE OF ENGINEERING, ARIYALUR,THELUR (POST) , KATHANKUDIKADU (VILLAGE),ARIYALUR DIST, PIN - 621704.",CS,COMPUTER SCIENCE AND ENGG.,51920.0,78601.0,83840.0,73236.0,,103197.0,,2018
1768,1768,62b0ba0f789189e900016695,3016,"UNIVERSITY COLLEGE OF ENGINEERING, ARIYALUR,THELUR (POST) , KATHANKUDIKADU (VILLAGE),ARIYALUR DIST, PIN - 621704.",EC,ELECTRONICS AND COMMUNICATION ENGG.,64492.0,99489.0,96953.0,95477.0,,96392.0,,2018
1769,1769,62b0ba0f789189e900016697,3016,"UNIVERSITY COLLEGE OF ENGINEERING, ARIYALUR,THELUR (POST) , KATHANKUDIKADU (VILLAGE),ARIYALUR DIST, PIN - 621704.",EE,ELECTRICAL AND ELECTRONICS ENGG.,63949.0,,88867.0,94155.0,,102686.0,,2018
1770,1770,62b0ba0f789189e900016698,3016,"UNIVERSITY COLLEGE OF ENGINEERING, ARIYALUR,THELUR (POST) , KATHANKUDIKADU (VILLAGE),ARIYALUR DIST, PIN - 621704.",ME,MECHANICAL ENGINEERING,55861.0,91800.0,82015.0,66789.0,,91582.0,,2018
1771,1771,62b0ba0f789189e900016699,3016,"UNIVERSITY COLLEGE OF ENGINEERING, ARIYALUR,THELUR (POST) , KATHANKUDIKADU (VILLAGE),ARIYALUR DIST, PIN - 621704.",XM,MECHANICAL ENGINEERING - TAMIL MEDIUM,87606.0,,,,,,,2018
1772,1772,62b0ba0f789189e90001669a,3018,"UNIVERSITY COLLEGE OF ENGINEERING, THIRUKKUVALAI,THIRUKKUVALAI (POST) , THIRUKKUVALAI (VILLAGE),NAGAPATTINAM DIST, PIN - 610204.",CE,CIVIL ENGINEERING,96479.0,,,,,,,2018
1773,1773,62b0ba0f789189e90001669b,3018,"UNIVERSITY COLLEGE OF ENGINEERING, THIRUKKUVALAI,THIRUKKUVALAI (POST) , THIRUKKUVALAI (VILLAGE),NAGAPATTINAM DIST, PIN - 610204.",CS,COMPUTER SCIENCE AND ENGG.,79270.0,,94114.0,100161.0,,87164.0,,2018
1774,1774,62b0ba0f789189e90001669c,3018,"UNIVERSITY COLLEGE OF ENGINEERING, THIRUKKUVALAI,THIRUKKUVALAI (POST) , THIRUKKUVALAI (VILLAGE),NAGAPATTINAM DIST, PIN - 610204.",EC,ELECTRONICS AND COMMUNICATION ENGG.,87131.0,,,,,,,2018
1775,1775,62b0ba0f789189e90001669d,3018,"UNIVERSITY COLLEGE OF ENGINEERING, THIRUKKUVALAI,THIRUKKUVALAI (POST) , THIRUKKUVALAI (VILLAGE),NAGAPATTINAM DIST, PIN - 610204.",EE,ELECTRICAL AND ELECTRONICS ENGG.,95542.0,,,97129.0,,,,2018
1776,1776,62b0ba0f789189e90001669e,3018,"UNIVERSITY COLLEGE OF ENGINEERING, THIRUKKUVALAI,THIRUKKUVALAI (POST) , THIRUKKUVALAI (VILLAGE),NAGAPATTINAM DIST, PIN - 610204.",ME,MECHANICAL ENGINEERING,71526.0,,91976.0,85052.5,,94870.0,,2018
1777,1777,62b0ba0f789189e90001669f,3019,"UNIVERSITY COLLEGE OF ENGINEERING, PANRUTI,CHENNAI - KUMBAKONAM HIGHWAY,,CUDDALORE DIST, PIN - 607106.",CE,CIVIL ENGINEERING,70243.0,,100696.0,88063.0,,99864.0,,2018
1778,1778,62b0ba0f789189e9000166a0,3019,"UNIVERSITY COLLEGE OF ENGINEERING, PANRUTI,CHENNAI - KUMBAKONAM HIGHWAY,,CUDDALORE DIST, PIN - 607106.",CS,COMPUTER SCIENCE AND ENGG.,49239.0,,79891.0,66499.0,,97356.0,98382.0,2018
1779,1779,62b0ba0f789189e9000166a1,3019,"UNIVERSITY COLLEGE OF ENGINEERING, PANRUTI,CHENNAI - KUMBAKONAM HIGHWAY,,CUDDALORE DIST, PIN - 607106.",EC,ELECTRONICS AND COMMUNICATION ENGG.,45980.0,,96213.0,68328.0,88435.0,99709.0,,2018
1780,1780,62b0ba0f789189e9000166a2,3019,"UNIVERSITY COLLEGE OF ENGINEERING, PANRUTI,CHENNAI - KUMBAKONAM HIGHWAY,,CUDDALORE DIST, PIN - 607106.",EE,ELECTRICAL AND ELECTRONICS ENGG.,54247.0,,96413.0,69255.0,,94567.0,,2018
1781,1781,62b0ba0f789189e9000166a4,3019,"UNIVERSITY COLLEGE OF ENGINEERING, PANRUTI,CHENNAI - KUMBAKONAM HIGHWAY,,CUDDALORE DIST, PIN - 607106.",ME,MECHANICAL ENGINEERING,51313.0,89346.0,83993.0,62675.0,,74446.0,,2018
1782,1782,62b0ba0f789189e9000166a3,3019,"UNIVERSITY COLLEGE OF ENGINEERING, PANRUTI,CHENNAI - KUMBAKONAM HIGHWAY,,CUDDALORE DIST, PIN - 607106.",XC,CIVIL ENGINEERING - TAMIL MEDIUM,74956.0,,,,,,,2018
1783,1783,62b0ba0f789189e9000166a5,3019,"UNIVERSITY COLLEGE OF ENGINEERING, PANRUTI,CHENNAI - KUMBAKONAM HIGHWAY,,CUDDALORE DIST, PIN - 607106.",XM,MECHANICAL ENGINEERING - TAMIL MEDIUM,102406.0,,,,,,,2018
1784,1784,62b0ba0f789189e9000166a6,3021,"UNIVERSITY COLLEGE OF ENGINEERING, PATTUKKOTTAI,ECR ROAD,,THANJAVUR DIST, PIN - 614701.",CE,CIVIL ENGINEERING,100436.0,,,,,,,2018
1785,1785,62b0ba0f789189e9000166a7,3021,"UNIVERSITY COLLEGE OF ENGINEERING, PATTUKKOTTAI,ECR ROAD,,THANJAVUR DIST, PIN - 614701.",CS,COMPUTER SCIENCE AND ENGG.,53752.0,96078.0,68256.0,77929.0,,90895.0,,2018
1786,1786,62b0ba0f789189e9000166a8,3021,"UNIVERSITY COLLEGE OF ENGINEERING, PATTUKKOTTAI,ECR ROAD,,THANJAVUR DIST, PIN - 614701.",EC,ELECTRONICS AND COMMUNICATION ENGG.,54008.0,,88759.0,103437.0,,95276.0,,2018
1787,1787,62b0ba0f789189e9000166a9,3021,"UNIVERSITY COLLEGE OF ENGINEERING, PATTUKKOTTAI,ECR ROAD,,THANJAVUR DIST, PIN - 614701.",EE,ELECTRICAL AND ELECTRONICS ENGG.,66805.0,,90635.0,103076.0,,88576.0,,2018
1788,1788,62b0ba0f789189e9000166aa,3021,"UNIVERSITY COLLEGE OF ENGINEERING, PATTUKKOTTAI,ECR ROAD,,THANJAVUR DIST, PIN - 614701.",ME,MECHANICAL ENGINEERING,63000.0,76470.0,78643.0,81634.0,,102593.0,,2018
1789,1789,62b0ba0f789189e9000166ab,3021,"UNIVERSITY COLLEGE OF ENGINEERING, PATTUKKOTTAI,ECR ROAD,,THANJAVUR DIST, PIN - 614701.",XC,CIVIL ENGINEERING - TAMIL MEDIUM,94335.0,,,,,,,2018
1790,1790,62b0ba0f789189e9000166ac,3403,"MAHALAKSHMI ENGINEERING COLLEGE,TRICHY-SALEM HIGHWAY,NEAR NO.1 TOLLGATE,,TIRUCHIRAPALLI DIST, PIN - 621213.",CS,COMPUTER SCIENCE AND ENGG.,83710.0,,,,,,,2018
1791,1791,62b0ba0f789189e9000166ad,3403,"MAHALAKSHMI ENGINEERING COLLEGE,TRICHY-SALEM HIGHWAY,NEAR NO.1 TOLLGATE,,TIRUCHIRAPALLI DIST, PIN - 621213.",EC,ELECTRONICS AND COMMUNICATION ENGG.,70691.5,,,,,,,2018
1792,1792,62b0ba0f789189e9000166af,3403,"MAHALAKSHMI ENGINEERING COLLEGE,TRICHY-SALEM HIGHWAY,NEAR NO.1 TOLLGATE,,TIRUCHIRAPALLI DIST, PIN - 621213.",EE,ELECTRICAL AND ELECTRONICS ENGG.,72904.0,,,,,,,2018
1793,1793,62b0ba0f789189e9000166ae,3403,"MAHALAKSHMI ENGINEERING COLLEGE,TRICHY-SALEM HIGHWAY,NEAR NO.1 TOLLGATE,,TIRUCHIRAPALLI DIST, PIN - 621213.",ME,MECHANICAL ENGINEERING,94996.0,,,,,,,2018
1794,1794,62b0ba0f789189e9000166b3,3410,"KRISHNASAMY COLLEGE OF ENGINEERING AND TECHNOLOGY,NELLIKUPPAM MAIN ROAD,,CUDDALORE DIST, PIN - 607109.",CE,CIVIL ENGINEERING,101422.0,,,,,,,2018
1795,1795,62b0ba0f789189e9000166b6,3410,"KRISHNASAMY COLLEGE OF ENGINEERING AND TECHNOLOGY,NELLIKUPPAM MAIN ROAD,,CUDDALORE DIST, PIN - 607109.",CS,COMPUTER SCIENCE AND ENGG.,85856.0,,97371.0,101536.0,96563.0,100919.0,,2018
1796,1796,62b0ba0f789189e9000166b4,3410,"KRISHNASAMY COLLEGE OF ENGINEERING AND TECHNOLOGY,NELLIKUPPAM MAIN ROAD,,CUDDALORE DIST, PIN - 607109.",EC,ELECTRONICS AND COMMUNICATION ENGG.,90035.0,,,,,,,2018
1797,1797,62b0ba0f789189e9000166b5,3410,"KRISHNASAMY COLLEGE OF ENGINEERING AND TECHNOLOGY,NELLIKUPPAM MAIN ROAD,,CUDDALORE DIST, PIN - 607109.",EE,ELECTRICAL AND ELECTRONICS ENGG.,102984.0,,,,,,,2018
1798,1798,62b0ba0f789189e9000166b7,3410,"KRISHNASAMY COLLEGE OF ENGINEERING AND TECHNOLOGY,NELLIKUPPAM MAIN ROAD,,CUDDALORE DIST, PIN - 607109.",ME,MECHANICAL ENGINEERING,95790.0,,96089.0,101063.0,,102236.0,,2018
1799,1799,62b0ba0f789189e9000166b8,3425,"C.K. COLLEGE OF ENGINEERING AND TECHNOLOGY,JAYARAM NAGAR,,CUDDALORE DIST, PIN - 607003.",CE,CIVIL ENGINEERING,102250.0,,,,,102792.0,,2018
1800,1800,62b0ba0f789189e9000166b2,3425,"C.K. COLLEGE OF ENGINEERING AND TECHNOLOGY,JAYARAM NAGAR,,CUDDALORE DIST, PIN - 607003.",CS,COMPUTER SCIENCE AND ENGG.,86102.0,,93541.0,97149.0,,100337.0,,2018
1801,1801,62b0ba0f789189e9000166b0,3425,"C.K. COLLEGE OF ENGINEERING AND TECHNOLOGY,JAYARAM NAGAR,,CUDDALORE DIST, PIN - 607003.",EC,ELECTRONICS AND COMMUNICATION ENGG.,103397.0,,,,,,,2018
1802,1802,62b0ba0f789189e9000166b1,3425,"C.K. COLLEGE OF ENGINEERING AND TECHNOLOGY,JAYARAM NAGAR,,CUDDALORE DIST, PIN - 607003.",EE,ELECTRICAL AND ELECTRONICS ENGG.,96858.0,,,102797.0,,102332.0,,2018
1803,1803,62b0ba0f789189e9000166b9,3425,"C.K. COLLEGE OF ENGINEERING AND TECHNOLOGY,JAYARAM NAGAR,,CUDDALORE DIST, PIN - 607003.",ME,MECHANICAL ENGINEERING,91028.0,,100221.0,103464.0,97063.0,100866.0,,2018
1804,1804,62b0ba0f789189e9000166bb,3454,"SRI RAMAKRISHNA COLLEGE OF ENGINEERING,SRI SARADHA NAGAR, NH-45,PERAMBALUR DIST, PIN - 621113.",AG,AGRICULTURE ENGINEERING,62275.0,,72808.0,93460.0,74348.0,86727.0,,2018
1805,1805,62b0ba0f789189e9000166ba,3454,"SRI RAMAKRISHNA COLLEGE OF ENGINEERING,SRI SARADHA NAGAR, NH-45,PERAMBALUR DIST, PIN - 621113.",CE,CIVIL ENGINEERING,102727.0,,,,,,,2018
1806,1806,62b0ba0f789189e9000166bc,3454,"SRI RAMAKRISHNA COLLEGE OF ENGINEERING,SRI SARADHA NAGAR, NH-45,PERAMBALUR DIST, PIN - 621113.",CS,COMPUTER SCIENCE AND ENGG.,95335.0,,,,,98462.0,,2018
1807,1807,62b0ba0f789189e9000166bd,3454,"SRI RAMAKRISHNA COLLEGE OF ENGINEERING,SRI SARADHA NAGAR, NH-45,PERAMBALUR DIST, PIN - 621113.",EC,ELECTRONICS AND COMMUNICATION ENGG.,64485.0,,,,,,,2018
1808,1808,62b0ba0f789189e9000166be,3454,"SRI RAMAKRISHNA COLLEGE OF ENGINEERING,SRI SARADHA NAGAR, NH-45,PERAMBALUR DIST, PIN - 621113.",ME,MECHANICAL ENGINEERING,102349.0,,,,,,,2018
1809,1809,62b0ba0f789189e9000166bf,3456,"K.S.K COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR MAIN ROAD,,THANJAVUR DIST, PIN - 612702.",CE,CIVIL ENGINEERING,92631.0,,,,,,,2018
1810,1810,62b0ba0f789189e9000166c0,3456,"K.S.K COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR MAIN ROAD,,THANJAVUR DIST, PIN - 612702.",CS,COMPUTER SCIENCE AND ENGG.,95320.0,,101697.0,,,101266.0,,2018
1811,1811,62b0ba0f789189e9000166ce,3456,"K.S.K COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR MAIN ROAD,,THANJAVUR DIST, PIN - 612702.",EC,ELECTRONICS AND COMMUNICATION ENGG.,73621.0,,,,,,,2018
1812,1812,62b0ba0f789189e9000166c8,3456,"K.S.K COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR MAIN ROAD,,THANJAVUR DIST, PIN - 612702.",EE,ELECTRICAL AND ELECTRONICS ENGG.,101841.0,,,,,,,2018
1813,1813,62b0ba0f789189e9000166c9,3456,"K.S.K COLLEGE OF ENGINEERING AND TECHNOLOGY,THANJAVUR MAIN ROAD,,THANJAVUR DIST, PIN - 612702.",ME,MECHANICAL ENGINEERING,103229.0,,,,,,,2018
1814,1814,62b0ba0f789189e9000166ca,3457,"DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,THURAIYUR ROAD,PERAMBALUR DIST, PIN - 621212.",AO,AEROSPACE ENGINEERING,83137.0,,84216.0,98911.0,,101191.0,,2018
1815,1815,62b0ba0f789189e9000166cb,3457,"DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,THURAIYUR ROAD,PERAMBALUR DIST, PIN - 621212.",CH,CHEMICAL ENGINEERING,96670.0,,,101614.0,,,,2018
1816,1816,62b0ba0f789189e9000166cc,3457,"DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,THURAIYUR ROAD,PERAMBALUR DIST, PIN - 621212.",FD,FOOD TECHNOLOGY,71117.0,60552.0,93822.0,81202.0,,,,2018
1817,1817,62b0ba0f789189e9000166cd,3457,"DHANALAKSHMI SRINIVASAN COLLEGE OF ENGINEERING,THURAIYUR ROAD,PERAMBALUR DIST, PIN - 621212.",RM,ROBOTICS AND AUTOMATION,103001.0,,,,,,,2018
1818,1818,62b0ba0f789189e9000166c1,3458,"DHANALAKSHMI SRINIVASAN INSTITUTE OF RESEARCH AND TECHNOLOGY,NH-45, TRICHY - CHENNAI MAIN ROAD,PERAMBALUR DIST, PIN - 621113.",AG,AGRICULTURE ENGINEERING,57287.0,,92572.0,88054.0,,74674.0,,2018
1819,1819,62b0ba0f789189e9000166c2,3458,"DHANALAKSHMI SRINIVASAN INSTITUTE OF RESEARCH AND TECHNOLOGY,NH-45, TRICHY - CHENNAI MAIN ROAD,PERAMBALUR DIST, PIN - 621113.",BT,BIO-TECHNOLOGY,59318.0,,88995.0,76505.0,,71940.0,,2018
1820,1820,62b0ba0f789189e9000166c3,3458,"DHANALAKSHMI SRINIVASAN INSTITUTE OF RESEARCH AND TECHNOLOGY,NH-45, TRICHY - CHENNAI MAIN ROAD,PERAMBALUR DIST, PIN - 621113.",FD,FOOD TECHNOLOGY,88615.0,,,88698.0,,,,2018
1821,1821,62b0ba0f789189e9000166c4,3458,"DHANALAKSHMI SRINIVASAN INSTITUTE OF RESEARCH AND TECHNOLOGY,NH-45, TRICHY - CHENNAI MAIN ROAD,PERAMBALUR DIST, PIN - 621113.",PE,PETROLEUM ENGINEERING,101305.0,,,,,,,2018
1822,1822,62b0ba0f789189e9000166c5,3459,"DHANALAKSHMI SRINIVASAN INSTITUTE OF TECHNOLOGY,NH-45, TRICHY-CHENNAI TRUNK ROAD,,TIRUCHIRAPALLI DIST, PIN - 621112.",BM,BIO MEDICAL ENGINEERING,46031.0,59786.0,82002.0,77179.0,,83850.5,,2018
1823,1823,62b0ba0f789189e9000166c6,3459,"DHANALAKSHMI SRINIVASAN INSTITUTE OF TECHNOLOGY,NH-45, TRICHY-CHENNAI TRUNK ROAD,,TIRUCHIRAPALLI DIST, PIN - 621112.",CE,CIVIL ENGINEERING,102827.0,,,,,,,2018
1824,1824,62b0ba0f789189e9000166c7,3459,"DHANALAKSHMI SRINIVASAN INSTITUTE OF TECHNOLOGY,NH-45, TRICHY-CHENNAI TRUNK ROAD,,TIRUCHIRAPALLI DIST, PIN - 621112.",CS,COMPUTER SCIENCE AND ENGG.,65754.0,,97187.0,101157.0,,83257.0,,2018
1825,1825,62b0ba0f789189e9000166cf,3459,"DHANALAKSHMI SRINIVASAN INSTITUTE OF TECHNOLOGY,NH-45, TRICHY-CHENNAI TRUNK ROAD,,TIRUCHIRAPALLI DIST, PIN - 621112.",EC,ELECTRONICS AND COMMUNICATION ENGG.,78435.0,,98978.0,99603.0,,93707.0,,2018
1826,1826,62b0ba0f789189e9000166d0,3459,"DHANALAKSHMI SRINIVASAN INSTITUTE OF TECHNOLOGY,NH-45, TRICHY-CHENNAI TRUNK ROAD,,TIRUCHIRAPALLI DIST, PIN - 621112.",EE,ELECTRICAL AND ELECTRONICS ENGG.,88574.0,,,101538.0,,97428.5,,2018
