,Unnamed: 0,_id,coc,con,brc,brn,BC,BCM,MBC,OC,SC,SCA,ST,year
663,663,62b0baafccc07e59eb46c07f,1441,"A K T Memorial College of Engineering and Technology, Neelamangalam Village, Kallakurichi Post & Taluk, Villupuram District 606202",ME,Mechanical Engineering,,,,98753.0,,,,2019
664,664,62b0baafccc07e59eb46c080,1442,"Prince Dr. K Vasudevan College of Engineering and Technology, Medavakkam-Mambakkam Road, Ponmar, Chennai 600048",BM,Bio- Medical Engineering,,,35896.0,98591.0,,,,2019
665,665,62b0baafccc07e59eb46c081,1442,"Prince Dr. K Vasudevan College of Engineering and Technology, Medavakkam-Mambakkam Road, Ponmar, Chennai 600048",CS,Computer Science and Engineering,93009.0,,99616.0,73190.0,95397.0,,,2019
666,666,62b0baafccc07e59eb46c082,1444,"Chendu College of Engineering & Technology, Zamin Endathur Village, Madurantakam Taluk, Kancheepuram District 603331",CE,Civil Engineering,,,,70806.0,,,,2019
667,667,62b0baafccc07e59eb46c083,1444,"Chendu College of Engineering & Technology, Zamin Endathur Village, Madurantakam Taluk, Kancheepuram District 603331",CS,Computer Science and Engineering,,,,101660.0,,,,2019
668,668,62b0baafccc07e59eb46c084,1444,"Chendu College of Engineering & Technology, Zamin Endathur Village, Madurantakam Taluk, Kancheepuram District 603331",EC,Electronics and Communication Engineering,,,,101420.0,,,,2019
669,669,62b0baafccc07e59eb46c085,1444,"Chendu College of Engineering & Technology, Zamin Endathur Village, Madurantakam Taluk, Kancheepuram District 603331",ME,Mechanical Engineering,48510.0,,,99590.0,,,,2019
670,670,62b0baafccc07e59eb46c086,1445,"Sri Rangapoopathi College of Engineering, Alampoondi Village, Gingee, Villupuram District 604151",CS,Computer Science and Engineering,,,,99188.0,,,,2019
671,671,62b0baafccc07e59eb46c087,1445,"Sri Rangapoopathi College of Engineering, Alampoondi Village, Gingee, Villupuram District 604151",EC,Electronics and Communication Engineering,,,,97581.0,,,,2019
672,672,62b0baafccc07e59eb46c088,1445,"Sri Rangapoopathi College of Engineering, Alampoondi Village, Gingee, Villupuram District 604151",EE,Electrical and Electronics Engineering,,,,95845.0,,,,2019
