,Unnamed: 0,_id,coc,con,brc,brn,OC,BC,BCM,MBCV,MBCDNC,MBC,SC,SCA,ST,year
1393,1393,62b0bb364825d977e44c02da,2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",TX,TEXTILE TECHNOLOGY,27310,33376.0,51311.0,65205.0,48230.0,49979.0,134727.0,,,2021
1394,1394,62b0bb364825d977e44c02df,2713,"M P Nachimuthu M Jagannathan Engineering College, Chennimalai, Erode District 638112",CS,COMPUTER SCIENCE AND ENGINEERING,101823,135748.0,,134197.0,135739.0,130269.0,126422.0,112180.0,,2021
1395,1395,62b0bb364825d977e44c02dc,2713,"M P Nachimuthu M Jagannathan Engineering College, Chennimalai, Erode District 638112",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,101574,135084.0,,,121524.0,123760.0,,,,2021
1396,1396,62b0bb364825d977e44c02e1,2713,"M P Nachimuthu M Jagannathan Engineering College, Chennimalai, Erode District 638112",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,115160,,,,,,,,,2021
1397,1397,62b0bb364825d977e44c02de,2713,"M P Nachimuthu M Jagannathan Engineering College, Chennimalai, Erode District 638112",IT,INFORMATION TECHNOLOGY,115909,136878.0,125968.0,,135867.0,,129543.0,128838.0,,2021
1398,1398,62b0bb364825d977e44c02e0,2713,"M P Nachimuthu M Jagannathan Engineering College, Chennimalai, Erode District 638112",ME,MECHANICAL ENGINEERING,128385,,,,,,,,,2021
1399,1399,62b0bb364825d977e44c02e2,2715,"Nandha Engineering College (Autonomous), Pitchandampalayam Post, Erode District 638052",AD,Artificial Intelligence and Data Science,59420,82970.0,90810.0,96442.0,85957.0,65231.0,91434.0,129590.0,,2021
1400,1400,62b0bb364825d977e44c02e3,2715,"Nandha Engineering College (Autonomous), Pitchandampalayam Post, Erode District 638052",AG,AGRICULTURE ENGINEERING,54739,135710.0,130263.0,116309.0,131919.0,,110955.0,83591.0,,2021
1401,1401,62b0bb364825d977e44c02e5,2715,"Nandha Engineering College (Autonomous), Pitchandampalayam Post, Erode District 638052",BM,BIO MEDICAL ENGINEERING,84982,127224.0,135475.0,,135592.0,,131334.0,,128748.0,2021
1402,1402,62b0bb364825d977e44c02e4,2715,"Nandha Engineering College (Autonomous), Pitchandampalayam Post, Erode District 638052",CE,CIVIL  ENGINEERING,136403,,,,,,,,,2021
1403,1403,62b0bb364825d977e44c02e6,2715,"Nandha Engineering College (Autonomous), Pitchandampalayam Post, Erode District 638052",CH,CHEMICAL  ENGINEERING,105564,130822.0,,,129034.0,108518.0,134083.0,,,2021
1404,1404,62b0bb364825d977e44c02e7,2715,"Nandha Engineering College (Autonomous), Pitchandampalayam Post, Erode District 638052",CS,COMPUTER SCIENCE AND ENGINEERING,42769,52793.0,118505.0,86483.0,75625.0,60549.0,136017.0,71555.0,,2021
1405,1405,62b0bb364825d977e44c02e8,2715,"Nandha Engineering College (Autonomous), Pitchandampalayam Post, Erode District 638052",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,64431,85820.0,122211.0,132167.0,84131.0,89442.0,117425.0,69782.0,,2021
1406,1406,62b0bb364825d977e44c02e9,2715,"Nandha Engineering College (Autonomous), Pitchandampalayam Post, Erode District 638052",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,89685,113750.0,,116253.0,105220.0,97559.0,105144.0,,108470.0,2021
1407,1407,62b0bb364825d977e44c02ea,2715,"Nandha Engineering College (Autonomous), Pitchandampalayam Post, Erode District 638052",IT,INFORMATION TECHNOLOGY,51612,65578.0,,80915.0,86741.0,78406.0,85585.0,,,2021
1408,1408,62b0bb364825d977e44c02eb,2715,"Nandha Engineering College (Autonomous), Pitchandampalayam Post, Erode District 638052",ME,MECHANICAL ENGINEERING,119675,127458.0,,131718.0,134357.0,135981.0,,125494.0,,2021
1409,1409,62b0bb364825d977e44c02ec,2716,"Park College of Engineering and Technology, Kaniyur, Coimbatore District 641659",AE,AERONAUTICAL ENGINEERING,128032,,,,,,,,,2021
