,Unnamed: 0,_id,coc,con,brc,brn,BC,BCM,MBC,OC,SC,SCA,ST,year
127,127,62b0ba9d8f1fecb65cca5f22,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",ME,Mechanical Engineering,107.5,143.0,100.5,152.0,97.0,,,2019
128,128,62b0ba9d8f1fecb65cca5f23,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",AU,Automobile Engineering,,,,79.0,,,,2019
129,129,62b0ba9d8f1fecb65cca5f21,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",CE,Civil Engineering,,,,107.5,,,,2019
130,130,62b0ba9d8f1fecb65cca5f25,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",CS,Computer Science and Engineering,158.5,137.0,144.5,166.5,100.5,110.0,118.5,2019
131,131,62b0ba9d8f1fecb65cca5f24,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",EC,Electronics and Communication Engineering,143.5,114.5,125.0,154.0,85.0,,,2019
132,132,62b0ba9d8f1fecb65cca5f26,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",EE,Electrical and Electronics Engineering,100.5,118.5,93.5,128.0,92.0,,,2019
133,133,62b0ba9d8f1fecb65cca5f28,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",EI,Electronics and Instrumentation Engineering,,,,82.0,,,,2019
134,134,62b0ba9d8f1fecb65cca5f27,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",IT,Information Technology,151.5,143.0,125.5,157.0,93.5,,,2019
135,135,62b0ba9d8f1fecb65cca5f29,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",ME,Mechanical Engineering,89.0,94.5,93.5,114.0,80.0,,,2019
136,136,62b0ba9d8f1fecb65cca5f2a,1121,"Sri Venkateswara Institute of Science and Technology, Kozhundalur, Thiruvallur District 631203",CS,Computer Science and Engineering,80.0,,84.5,85.0,80.0,,,2019
137,137,62b0ba9d8f1fecb65cca5f2b,1121,"Sri Venkateswara Institute of Science and Technology, Kozhundalur, Thiruvallur District 631203",EC,Electronics and Communication Engineering,,,,80.5,,,,2019
138,138,62b0ba9d8f1fecb65cca5f2c,1121,"Sri Venkateswara Institute of Science and Technology, Kozhundalur, Thiruvallur District 631203",EE,Electrical and Electronics Engineering,,,,82.5,,,,2019
139,139,62b0ba9d8f1fecb65cca5f2e,1121,"Sri Venkateswara Institute of Science and Technology, Kozhundalur, Thiruvallur District 631203",ME,Mechanical Engineering,,,,80.0,,,,2019
140,140,62b0ba9d8f1fecb65cca5f2d,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College, Avadi-Alamathi Road, Chennai 600 062",BT,Bio Technology,139.5,136.0,114.5,159.5,112.5,,,2019
141,141,62b0ba9d8f1fecb65cca5f2f,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College, Avadi-Alamathi Road, Chennai 600 062",CE,Civil Engineering,,,,79.0,,,,2019
142,142,62b0ba9d8f1fecb65cca5f31,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College, Avadi-Alamathi Road, Chennai 600 062",CH,Chemical Engineering,134.0,118.0,120.0,158.5,120.5,93.0,,2019
143,143,62b0ba9d8f1fecb65cca5f30,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College, Avadi-Alamathi Road, Chennai 600 062",CS,Computer Science and Engineering,134.0,114.0,112.0,148.5,98.5,139.0,,2019
144,144,62b0ba9d8f1fecb65cca5f32,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College, Avadi-Alamathi Road, Chennai 600 062",EC,Electronics and Communication Engineering,115.5,,92.5,131.5,83.0,89.5,,2019
145,145,62b0ba9d8f1fecb65cca5f33,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College, Avadi-Alamathi Road, Chennai 600 062",EE,Electrical and Electronics Engineering,85.5,,80.0,111.0,82.5,,,2019
146,146,62b0ba9d8f1fecb65cca5f34,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College, Avadi-Alamathi Road, Chennai 600 062",IT,Information Technology,122.0,122.5,111.5,132.0,107.5,89.5,,2019
147,147,62b0ba9d8f1fecb65cca5f35,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College, Avadi-Alamathi Road, Chennai 600 062",ME,Mechanical Engineering,82.0,88.0,91.0,107.0,89.5,90.5,,2019
148,148,62b0ba9d8f1fecb65cca5f36,1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",AE,Aeronautical Engineering,81.0,,83.0,105.0,79.0,87.5,95.5,2019
149,149,62b0ba9d8f1fecb65cca5f38,1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",CE,Civil Engineering,,,,95.0,,,,2019
150,150,62b0ba9d8f1fecb65cca5f37,1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",CS,Computer Science and Engineering,77.5,,,81.5,81.0,,,2019
151,151,62b0ba9d8f1fecb65cca5f39,1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",EC,Electronics and Communication Engineering,80.0,81.0,80.0,82.5,80.0,,,2019
152,152,62b0ba9d8f1fecb65cca5f3c,1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",EE,Electrical and Electronics Engineering,,,,81.0,,,,2019
153,153,62b0ba9d8f1fecb65cca5f3a,1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",IT,Information Technology,83.5,,88.5,96.0,86.5,,,2019
154,154,62b0ba9d8f1fecb65cca5f3b,1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",ME,Mechanical Engineering,,,,80.0,,,,2019
155,155,62b0ba9d8f1fecb65cca5f3d,1124,"SAMS College of Engineering and Technology, Panappakkam, Chennai-Tirupathi Road, Uthukkottai Taluk, Thiruvallur District 601102",ME,Mechanical Engineering,,,,102.0,,,,2019
156,156,62b0ba9d8f1fecb65cca5f3e,1124,"SAMS College of Engineering and Technology, Panappakkam, Chennai-Tirupathi Road, Uthukkottai Taluk, Thiruvallur District 601102",MR,Marine Engineering,140.5,,113.5,141.5,125.5,,,2019
157,157,62b0ba9d8f1fecb65cca5f3f,1125,"P M R Engineering College, Adayalampattu, Maduravoyal , Vanagaram, Chennai 600095",EE,Electrical and Electronics Engineering,,,,86.5,,,,2019
158,158,62b0ba9d8f1fecb65cca5f40,1126,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",CS,Computer Science and Engineering,,,,94.5,,85.0,,2019
159,159,62b0ba9d8f1fecb65cca5f41,1126,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",EC,Electronics and Communication Engineering,,,,79.0,,,,2019
160,160,62b0ba9d8f1fecb65cca5f42,1126,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",ME,Mechanical Engineering,,,,80.0,,,,2019
161,161,62b0ba9d8f1fecb65cca5f43,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",AE,Aeronautical Engineering,97.0,,89.5,114.0,96.5,94.5,,2019
162,162,62b0ba9d8f1fecb65cca5f44,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",BT,Bio Technology,82.5,,92.0,85.0,84.0,,,2019
163,163,62b0ba9d8f1fecb65cca5f45,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",CE,Civil Engineering,,,,81.0,157.5,,,2019
164,164,62b0ba9d8f1fecb65cca5f46,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",CH,Chemical Engineering,80.0,,,92.0,90.0,,,2019
165,165,62b0ba9d8f1fecb65cca5f47,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",CS,Computer Science and Engineering,79.5,,80.0,99.5,80.0,,,2019
166,166,62b0ba9d8f1fecb65cca5f48,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",EC,Electronics and Communication Engineering,,,,81.0,,,,2019
167,167,62b0ba9d8f1fecb65cca5f4a,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",EE,Electrical and Electronics Engineering,,,,80.0,,,,2019
168,168,62b0ba9d8f1fecb65cca5f49,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",IT,Information Technology,104.5,87.5,,126.5,106.5,,,2019
169,169,62b0ba9d8f1fecb65cca5f4c,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",ME,Mechanical Engineering,,,,80.0,,,,2019
170,170,62b0ba9d8f1fecb65cca5f4b,1128,"R M K College of Engineering and Technology, Puduvoyal, Gummidipoondi Taluk, Thiruvallur District 601206",CS,Computer Science and Engineering,156.5,126.5,140.0,165.0,89.0,,,2019
171,171,62b0ba9d8f1fecb65cca5f4e,1128,"R M K College of Engineering and Technology, Puduvoyal, Gummidipoondi Taluk, Thiruvallur District 601206",EC,Electronics and Communication Engineering,142.0,136.0,117.0,152.5,82.0,,,2019
172,172,62b0ba9d8f1fecb65cca5f4d,1128,"R M K College of Engineering and Technology, Puduvoyal, Gummidipoondi Taluk, Thiruvallur District 601206",EE,Electrical and Electronics Engineering,87.0,,100.0,115.0,,,,2019
173,173,62b0ba9d8f1fecb65cca5f50,1128,"R M K College of Engineering and Technology, Puduvoyal, Gummidipoondi Taluk, Thiruvallur District 601206",ME,Mechanical Engineering,134.5,118.5,115.0,150.5,88.0,,,2019
174,174,62b0ba9d8f1fecb65cca5f4f,1131,"Vel Tech, Avadi-Alamathi Road, Chennai 600062",CS,Computer Science and Engineering,131.5,116.0,120.5,150.0,90.0,,,2019
175,175,62b0ba9d8f1fecb65cca5f52,1131,"Vel Tech, Avadi-Alamathi Road, Chennai 600062",EC,Electronics and Communication Engineering,109.5,101.0,86.0,134.5,91.5,,,2019
176,176,62b0ba9d8f1fecb65cca5f51,1131,"Vel Tech, Avadi-Alamathi Road, Chennai 600062",EE,Electrical and Electronics Engineering,89.0,89.5,86.5,137.0,100.5,,,2019
177,177,62b0ba9d8f1fecb65cca5f56,1131,"Vel Tech, Avadi-Alamathi Road, Chennai 600062",ME,Mechanical Engineering,110.0,112.5,92.5,141.5,106.0,,,2019
178,178,62b0ba9d8f1fecb65cca5f54,1133,"Annai Veilankannis College of Engineering, Gandhi Road, Nedungundram, Chennai 600048",CE,Civil Engineering,,,,82.0,,,,2019
179,179,62b0ba9d8f1fecb65cca5f53,1133,"Annai Veilankannis College of Engineering, Gandhi Road, Nedungundram, Chennai 600048",CS,Computer Science and Engineering,80.0,82.5,,93.5,81.0,,,2019
180,180,62b0ba9d8f1fecb65cca5f57,1133,"Annai Veilankannis College of Engineering, Gandhi Road, Nedungundram, Chennai 600048",EC,Electronics and Communication Engineering,,,,80.5,,,,2019
181,181,62b0ba9d8f1fecb65cca5f55,1133,"Annai Veilankannis College of Engineering, Gandhi Road, Nedungundram, Chennai 600048",EE,Electrical and Electronics Engineering,,,,119.5,,,,2019
182,182,62b0ba9d8f1fecb65cca5f58,1133,"Annai Veilankannis College of Engineering, Gandhi Road, Nedungundram, Chennai 600048",ME,Mechanical Engineering,,,,95.5,,,,2019
183,183,62b0ba9d8f1fecb65cca5f5b,1137,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, Walaja Taulk, Vellore District 632 517",CE,Civil Engineering,,,,101.5,,,,2019
184,184,62b0ba9d8f1fecb65cca5f59,1137,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, Walaja Taulk, Vellore District 632 517",CS,Computer Science and Engineering,101.5,,106.0,147.0,103.5,122.5,,2019
185,185,62b0ba9d8f1fecb65cca5f5a,1137,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, Walaja Taulk, Vellore District 632 517",EC,Electronics and Communication Engineering,98.5,,102.5,146.0,98.5,,,2019
186,186,62b0ba9d8f1fecb65cca5f5c,1137,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, Walaja Taulk, Vellore District 632 517",EE,Electrical and Electronics Engineering,,,,82.0,,,,2019
187,187,62b0ba9d8f1fecb65cca5f5d,1137,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, Walaja Taulk, Vellore District 632 517",ME,Mechanical Engineering,,,,86.0,,,,2019
188,188,62b0ba9d8f1fecb65cca5f5e,1140,"Jeppiaar Institute Of Technology, Kunnam Village, Sriperumpudur Taluk, Kancheepuram District 631604",CS,Computer Science and Engineering,141.5,124.5,118.5,152.0,90.0,,,2019
189,189,62b0ba9d8f1fecb65cca5f5f,1140,"Jeppiaar Institute Of Technology, Kunnam Village, Sriperumpudur Taluk, Kancheepuram District 631604",EC,Electronics and Communication Engineering,89.0,95.0,81.5,96.0,95.0,,,2019
190,190,62b0ba9d8f1fecb65cca5f60,1140,"Jeppiaar Institute Of Technology, Kunnam Village, Sriperumpudur Taluk, Kancheepuram District 631604",EE,Electrical and Electronics Engineering,,,,92.0,,,,2019
191,191,62b0ba9d8f1fecb65cca5f61,1140,"Jeppiaar Institute Of Technology, Kunnam Village, Sriperumpudur Taluk, Kancheepuram District 631604",IT,Information Technology,123.5,127.5,117.5,135.5,,,,2019
192,192,62b0ba9d8f1fecb65cca5f63,1140,"Jeppiaar Institute Of Technology, Kunnam Village, Sriperumpudur Taluk, Kancheepuram District 631604",ME,Mechanical Engineering,,,,82.0,,,,2019
193,193,62b0ba9d8f1fecb65cca5f62,1141,"R V S Padmavathy College of Engineering and Technology, Senthil Pakkam Village, Roshanagaram  Post, Madarapakkam Via, Gummidipoondi Taluk, Thiruvallur District 601202",CS,Computer Science and Engineering,,,,81.0,,,,2019
194,194,62b0ba9d8f1fecb65cca5f64,1141,"R V S Padmavathy College of Engineering and Technology, Senthil Pakkam Village, Roshanagaram  Post, Madarapakkam Via, Gummidipoondi Taluk, Thiruvallur District 601202",EE,Electrical and Electronics Engineering,,,,83.0,,,,2019
195,195,62b0ba9d8f1fecb65cca5f66,1141,"R V S Padmavathy College of Engineering and Technology, Senthil Pakkam Village, Roshanagaram  Post, Madarapakkam Via, Gummidipoondi Taluk, Thiruvallur District 601202",ME,Mechanical Engineering,,,,80.5,,,,2019
196,196,62b0ba9d8f1fecb65cca5f65,1149,"St. Josephs Institute of Technology, Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",CE,Civil Engineering,,,,98.0,,,,2019
197,197,62b0ba9d8f1fecb65cca5f67,1149,"St. Josephs Institute of Technology, Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",CS,Computer Science and Engineering,148.5,150.0,131.5,160.75,104.5,82.0,,2019
198,198,62b0ba9d8f1fecb65cca5f68,1149,"St. Josephs Institute of Technology, Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",EC,Electronics and Communication Engineering,125.5,113.5,111.0,143.0,88.0,121.0,,2019
199,199,62b0ba9d8f1fecb65cca5f69,1149,"St. Josephs Institute of Technology, Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",EE,Electrical and Electronics Engineering,,,,83.5,,,,2019
200,200,62b0ba9d8f1fecb65cca5f6c,1149,"St. Josephs Institute of Technology, Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",IT,Information Technology,143.0,136.0,118.0,148.5,80.0,,,2019
201,201,62b0ba9d8f1fecb65cca5f6a,1149,"St. Josephs Institute of Technology, Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",ME,Mechanical Engineering,86.5,90.5,92.5,99.5,85.0,,,2019
202,202,62b0ba9d8f1fecb65cca5f6b,1150,"Sri Jayaram Institute of Engineering and Technology, 51 N, Elavur, 58N, Natham, Gummidipoondi Taluk, Thiruvallur District 601201",AG,Agriculture Engineering,80.0,,86.5,87.5,82.5,,107.0,2019
203,203,62b0ba9d8f1fecb65cca5f6d,1150,"Sri Jayaram Institute of Engineering and Technology, 51 N, Elavur, 58N, Natham, Gummidipoondi Taluk, Thiruvallur District 601201",BM,Bio- Medical Engineering,,,80.5,83.5,81.5,,,2019
204,204,62b0ba9d8f1fecb65cca5f6e,1150,"Sri Jayaram Institute of Engineering and Technology, 51 N, Elavur, 58N, Natham, Gummidipoondi Taluk, Thiruvallur District 601201",EC,Electronics and Communication Engineering,,,,82.0,,,,2019
205,205,62b0ba9d8f1fecb65cca5f6f,1150,"Sri Jayaram Institute of Engineering and Technology, 51 N, Elavur, 58N, Natham, Gummidipoondi Taluk, Thiruvallur District 601201",FD,Food Technology,,,,80.5,,,,2019
206,206,62b0ba9d8f1fecb65cca5f70,1150,"Sri Jayaram Institute of Engineering and Technology, 51 N, Elavur, 58N, Natham, Gummidipoondi Taluk, Thiruvallur District 601201",ME,Mechanical Engineering,,,,80.0,,,,2019
207,207,62b0ba9d8f1fecb65cca5f71,1201,,CS,Computer Science and Engineering,,,,,,86.5,,2019
208,208,62b0ba9d8f1fecb65cca5f72,1202,"D M I College of Engineering, Palanchoor, Nazrethpet, Chennai 602103",CE,Civil Engineering,,,,82.0,,,,2019
209,209,62b0ba9d8f1fecb65cca5f73,1202,"D M I College of Engineering, Palanchoor, Nazrethpet, Chennai 602103",CS,Computer Science and Engineering,80.0,80.0,82.0,107.0,80.0,101.0,92.5,2019
210,210,62b0ba9d8f1fecb65cca5f74,1202,"D M I College of Engineering, Palanchoor, Nazrethpet, Chennai 602103",EC,Electronics and Communication Engineering,83.0,79.0,85.0,107.5,81.5,80.0,84.5,2019
211,211,62b0ba9d8f1fecb65cca5f75,1202,"D M I College of Engineering, Palanchoor, Nazrethpet, Chennai 602103",EE,Electrical and Electronics Engineering,,,,79.0,93.5,,,2019
212,212,62b0ba9d8f1fecb65cca5f76,1202,"D M I College of Engineering, Palanchoor, Nazrethpet, Chennai 602103",IT,Information Technology,82.5,80.5,80.0,117.0,80.5,115.0,,2019
213,213,62b0ba9d8f1fecb65cca5f77,1202,"D M I College of Engineering, Palanchoor, Nazrethpet, Chennai 602103",ME,Mechanical Engineering,80.5,,80.0,98.5,80.5,,,2019
214,214,62b0ba9d8f1fecb65cca5f78,1206,"Jeppiaar Maamallan Engineering College, Vadamangalam Post, Kancheepuram District 602105",CS,Computer Science and Engineering,83.5,,80.0,84.5,,,,2019
215,215,62b0ba9d8f1fecb65cca5f79,1206,"Jeppiaar Maamallan Engineering College, Vadamangalam Post, Kancheepuram District 602105",EC,Electronics and Communication Engineering,,,,98.5,,,,2019
216,216,62b0ba9d8f1fecb65cca5f7a,1206,"Jeppiaar Maamallan Engineering College, Vadamangalam Post, Kancheepuram District 602105",EE,Electrical and Electronics Engineering,,,,90.0,,,,2019
217,217,62b0ba9d8f1fecb65cca5f7b,1206,"Jeppiaar Maamallan Engineering College, Vadamangalam Post, Kancheepuram District 602105",IT,Information Technology,,,,82.5,,,,2019
218,218,62b0ba9d8f1fecb65cca5f7c,1206,"Jeppiaar Maamallan Engineering College, Vadamangalam Post, Kancheepuram District 602105",ME,Mechanical Engineering,,,,91.5,,,,2019
219,219,62b0ba9d8f1fecb65cca5f7d,1207,"Kings Engineering College, Sriperumpudur Taluk, Kancheepuram District 602105",BM,Bio- Medical Engineering,80.0,,80.0,115.0,97.5,,97.0,2019
220,220,62b0ba9d8f1fecb65cca5f7e,1207,"Kings Engineering College, Sriperumpudur Taluk, Kancheepuram District 602105",CS,Computer Science and Engineering,83.0,,81.0,111.0,83.0,91.0,80.0,2019
221,221,62b0ba9d8f1fecb65cca5f7f,1207,"Kings Engineering College, Sriperumpudur Taluk, Kancheepuram District 602105",EC,Electronics and Communication Engineering,80.0,88.0,80.0,106.5,80.5,103.0,,2019
222,222,62b0ba9d8f1fecb65cca5f80,1207,"Kings Engineering College, Sriperumpudur Taluk, Kancheepuram District 602105",IT,Information Technology,83.0,96.5,90.5,111.0,85.0,,,2019
223,223,62b0ba9d8f1fecb65cca5f85,1207,"Kings Engineering College, Sriperumpudur Taluk, Kancheepuram District 602105",ME,Mechanical Engineering,83.5,,79.5,110.5,80.0,,,2019
224,224,62b0ba9d8f1fecb65cca5f81,1207,"Kings Engineering College, Sriperumpudur Taluk, Kancheepuram District 602105",RM,Robotics and Automation,80.5,,,81.0,79.5,121.0,,2019
225,225,62b0ba9d8f1fecb65cca5f82,1209,"Pallavan College of Engineering, Thimmasamudram, Kancheepuram District 631502",IT,Information Technology,,,,80.0,,,,2019
226,226,62b0ba9d8f1fecb65cca5f83,1210,"Panimalar Engineering College, Nazarethpet, Poonamallee, Chennai 602103",CE,Civil Engineering,,,,94.5,,,,2019
227,227,62b0ba9d8f1fecb65cca5f84,1210,"Panimalar Engineering College, Nazarethpet, Poonamallee, Chennai 602103",CS,Computer Science and Engineering,167.0,153.0,150.5,173.0,118.0,87.5,109.0,2019
